266.76	0.000
267.16	290.000
267.56	290.000
267.96	290.000
268.36	287.000
268.76	314.000
269.16	301.000
269.56	295.000
269.96	309.000
270.36	307.000
270.75	302.000
271.15	313.000
271.55	291.000
271.95	299.000
272.35	302.000
272.75	299.000
273.15	312.000
273.55	300.000
273.95	294.000
274.34	304.000
274.74	305.000
275.14	301.000
275.54	297.000
275.94	298.000
276.34	350.000
276.74	476.000
277.13	483.000
277.53	485.000
277.93	483.000
278.33	486.000
278.73	482.000
279.13	485.000
279.52	492.000
279.92	493.000
280.32	503.000
280.72	495.000
281.12	485.000
281.51	479.000
281.91	508.000
282.31	497.000
282.71	490.000
283.10	489.000
283.50	494.000
283.90	479.000
284.30	509.000
284.69	497.000
285.09	488.000
285.49	491.000
285.89	534.000
286.28	492.000
286.68	493.000
287.08	489.000
287.47	485.000
287.87	483.000
288.27	497.000
288.67	492.000
289.06	492.000
289.46	496.000
289.86	490.000
290.25	488.000
290.65	491.000
291.05	479.000
291.44	511.000
291.84	491.000
292.23	499.000
292.63	486.000
293.03	537.000
293.42	504.000
293.82	491.000
294.22	483.000
294.61	487.000
295.01	487.000
295.40	490.000
295.80	485.000
296.20	485.000
296.59	498.000
296.99	476.000
297.38	481.000
297.78	486.000
298.18	567.000
298.57	499.000
298.97	490.000
299.36	486.000
299.76	483.000
300.15	491.000
300.55	495.000
300.94	476.000
301.34	491.000
301.73	491.000
302.13	484.000
302.52	483.000
302.92	562.000
303.31	476.000
303.71	488.000
304.10	480.000
304.50	475.000
304.89	468.000
305.29	479.000
305.68	478.000
306.08	492.000
306.47	475.000
306.87	469.000
307.26	476.000
307.66	475.000
308.05	479.000
308.44	478.000
308.84	538.000
309.23	481.000
309.63	472.000
310.02	476.000
310.42	474.000
310.81	480.000
311.20	560.000
311.60	477.000
311.99	500.000
312.38	485.000
312.78	476.000
313.17	471.000
313.57	495.000
313.96	474.000
314.35	484.000
314.75	487.000
315.14	476.000
315.53	475.000
315.93	485.000
316.32	477.000
316.71	485.000
317.11	489.000
317.50	477.000
317.89	474.000
318.29	477.000
318.68	470.000
319.07	478.000
319.46	480.000
319.86	472.000
320.25	475.000
320.64	471.000
321.04	476.000
321.43	483.000
321.82	476.000
322.21	472.000
322.61	477.000
323.00	478.000
323.39	541.000
323.78	475.000
324.18	481.000
324.57	471.000
324.96	470.000
325.35	471.000
325.74	480.000
326.14	472.000
326.53	528.000
326.92	473.000
327.31	471.000
327.70	482.000
328.10	470.000
328.49	478.000
328.88	479.000
329.27	477.000
329.66	482.000
330.05	475.000
330.44	486.000
330.84	488.000
331.23	490.000
331.62	472.000
332.01	484.000
332.40	480.000
332.79	485.000
333.18	481.000
333.57	485.000
333.97	488.000
334.36	483.000
334.75	479.000
335.14	488.000
335.53	492.000
335.92	493.000
336.31	497.000
336.70	492.000
337.09	497.000
337.48	497.000
337.87	496.000
338.26	505.000
338.65	499.000
339.04	504.000
339.43	502.000
339.82	513.000
340.21	574.000
340.60	522.000
340.99	521.000
341.38	524.000
341.77	527.000
