266.76	0.000
267.16	296.000
267.56	296.000
267.96	296.000
268.36	293.000
268.76	314.000
269.16	296.000
269.56	299.000
269.96	302.000
270.36	308.000
270.75	304.000
271.15	309.000
271.55	307.000
271.95	300.000
272.35	303.000
272.75	302.000
273.15	307.000
273.55	299.000
273.95	303.000
274.34	312.000
274.74	301.000
275.14	297.000
275.54	300.000
275.94	305.000
276.34	311.000
276.74	339.000
277.13	337.000
277.53	350.000
277.93	338.000
278.33	347.000
278.73	346.000
279.13	345.000
279.52	344.000
279.92	349.000
280.32	349.000
280.72	336.000
281.12	347.000
281.51	342.000
281.91	343.000
282.31	351.000
282.71	348.000
283.10	349.000
283.50	348.000
283.90	346.000
284.30	352.000
284.69	343.000
285.09	349.000
285.49	349.000
285.89	365.000
286.28	346.000
286.68	350.000
287.08	348.000
287.47	345.000
287.87	345.000
288.27	348.000
288.67	345.000
289.06	348.000
289.46	349.000
289.86	339.000
290.25	354.000
290.65	348.000
291.05	348.000
291.44	366.000
291.84	343.000
292.23	347.000
292.63	352.000
293.03	368.000
293.42	353.000
293.82	348.000
294.22	345.000
294.61	349.000
295.01	349.000
295.40	346.000
295.80	345.000
296.20	347.000
296.59	354.000
296.99	346.000
297.38	347.000
297.78	348.000
298.18	399.000
298.57	354.000
298.97	352.000
299.36	349.000
299.76	345.000
300.15	354.000
300.55	351.000
300.94	347.000
301.34	348.000
301.73	350.000
302.13	353.000
302.52	348.000
302.92	389.000
303.31	353.000
303.71	343.000
304.10	351.000
304.50	350.000
304.89	349.000
305.29	352.000
305.68	355.000
306.08	354.000
306.47	348.000
306.87	353.000
307.26	346.000
307.66	352.000
308.05	351.000
308.44	351.000
308.84	385.000
309.23	349.000
309.63	344.000
310.02	351.000
310.42	351.000
310.81	352.000
311.20	394.000
311.60	353.000
311.99	364.000
312.38	358.000
312.78	352.000
313.17	351.000
313.57	361.000
313.96	358.000
314.35	354.000
314.75	345.000
315.14	355.000
315.53	356.000
315.93	351.000
316.32	350.000
316.71	351.000
317.11	357.000
317.50	360.000
317.89	359.000
318.29	351.000
318.68	350.000
319.07	352.000
319.46	358.000
319.86	353.000
320.25	354.000
320.64	354.000
321.04	352.000
321.43	359.000
321.82	357.000
322.21	368.000
322.61	358.000
323.00	364.000
323.39	396.000
323.78	360.000
324.18	362.000
324.57	354.000
324.96	361.000
325.35	364.000
325.74	356.000
326.14	358.000
326.53	394.000
326.92	362.000
327.31	365.000
327.70	368.000
328.10	361.000
328.49	365.000
328.88	364.000
329.27	367.000
329.66	366.000
330.05	367.000
330.44	368.000
330.84	365.000
331.23	372.000
331.62	369.000
332.01	369.000
332.40	373.000
332.79	369.000
333.18	365.000
333.57	370.000
333.97	367.000
334.36	365.000
334.75	374.000
335.14	379.000
335.53	375.000
335.92	377.000
336.31	371.000
336.70	373.000
337.09	392.000
337.48	381.000
337.87	380.000
338.26	388.000
338.65	387.000
339.04	385.000
339.43	390.000
339.82	384.000
340.21	424.000
340.60	397.000
340.99	402.000
341.38	397.000
341.77	405.000
342.16	409.000
342.55	414.000
342.94	430.000
343.33	427.000
343.72	428.000
344.11	440.000
344.50	451.000
344.89	457.000
345.28	460.000
345.67	454.000
346.06	473.000
346.45	472.000
346.84	495.000
347.23	504.000
347.62	520.000
348.01	533.000
348.39	546.000
348.78	549.000
349.17	557.000
349.56	573.000
349.95	585.000
350.34	602.000
350.73	626.000
351.12	652.000
351.51	659.000
351.89	705.000
352.28	737.000
352.67	877.000
353.06	937.000
353.45	967.000
353.84	1111.000
354.22	1275.000
354.61	1485.000
355.00	1777.000
355.39	2132.000
355.78	2624.000
356.17	3120.000
356.55	3770.000
356.94	4095.000
357.33	4095.000
357.72	4095.000
358.10	4095.000
358.49	4095.000
358.88	4095.000
359.27	4095.000
359.66	4095.000
360.04	4095.000
360.43	4095.000
360.82	4095.000
361.20	4095.000
361.59	4095.000
361.98	4095.000
362.37	4095.000
362.75	4095.000
363.14	4095.000
363.53	4095.000
363.91	4095.000
364.30	4095.000
364.69	4095.000
365.08	4095.000
365.46	4095.000
365.85	4095.000
366.24	4095.000
366.62	4095.000
367.01	4095.000
367.40	4095.000
367.78	4095.000
368.17	4095.000
368.55	4095.000
368.94	4095.000
369.33	4095.000
369.71	4095.000
370.10	4095.000
370.49	4095.000
370.87	4095.000
371.26	4095.000
371.64	4095.000
372.03	4095.000
372.42	4095.000
372.80	4095.000
373.19	4095.000
373.57	4095.000
373.96	4095.000
374.34	4095.000
374.73	4095.000
375.11	4095.000
375.50	4095.000
375.89	4095.000
376.27	4095.000
376.66	4095.000
377.04	4095.000
377.43	4095.000
377.81	4095.000
378.20	4095.000
378.58	4095.000
378.97	4095.000
379.35	4095.000
379.74	4095.000
380.12	4095.000
380.51	4095.000
380.89	4095.000
381.27	4095.000
381.66	4095.000
382.04	4095.000
382.43	4095.000
382.81	4095.000
383.20	4095.000
383.58	4095.000
383.97	4095.000
384.35	4095.000
384.73	4095.000
385.12	4095.000
385.50	4095.000
385.89	4095.000
386.27	4095.000
386.65	4095.000
387.04	4095.000
387.42	4095.000
387.81	4095.000
388.19	4095.000
388.57	4095.000
388.96	4095.000
389.34	4095.000
389.72	4095.000
390.11	4095.000
390.49	4095.000
390.87	4095.000
391.26	4095.000
391.64	4095.000
392.02	4095.000
392.41	4095.000
392.79	4095.000
393.17	4095.000
393.56	4095.000
393.94	4095.000
394.32	4095.000
394.70	4095.000
395.09	4095.000
395.47	4095.000
395.85	4095.000
396.23	3410.000
396.62	3053.000
397.00	2789.000
397.38	2581.000
397.76	2373.000
398.15	2071.000
398.53	1910.000
398.91	1777.000
399.29	1588.000
399.68	1508.000
400.06	1343.000
400.44	1227.000
400.82	1164.000
401.20	1042.000
401.59	995.000
401.97	909.000
402.35	870.000
402.73	802.000
403.11	768.000
403.49	721.000
403.88	685.000
404.26	660.000
404.64	642.000
405.02	622.000
405.40	605.000
405.78	572.000
406.16	587.000
406.54	546.000
406.93	539.000
407.31	532.000
407.69	516.000
408.07	511.000
408.45	516.000
408.83	496.000
409.21	494.000
409.59	492.000
409.97	496.000
410.35	492.000
410.73	486.000
411.11	486.000
411.50	476.000
411.88	487.000
412.26	479.000
412.64	474.000
413.02	473.000
413.40	491.000
413.78	484.000
414.16	502.000
414.54	471.000
414.92	482.000
415.30	474.000
415.68	485.000
416.06	505.000
416.44	480.000
416.82	470.000
417.20	476.000
417.58	481.000
417.96	477.000
418.34	481.000
418.71	478.000
419.09	492.000
419.47	481.000
419.85	477.000
420.23	535.000
420.61	490.000
420.99	489.000
421.37	485.000
421.75	492.000
422.13	483.000
422.51	485.000
422.89	485.000
423.26	490.000
423.64	484.000
424.02	499.000
424.40	501.000
424.78	507.000
425.16	496.000
425.54	499.000
425.92	493.000
426.29	502.000
426.67	487.000
427.05	499.000
427.43	503.000
427.81	498.000
428.18	500.000
428.56	501.000
428.94	505.000
429.32	500.000
429.70	510.000
430.08	508.000
430.45	496.000
430.83	497.000
431.21	505.000
431.59	509.000
431.96	507.000
432.34	503.000
432.72	504.000
433.10	509.000
433.47	520.000
433.85	515.000
434.23	516.000
434.61	513.000
434.98	504.000
435.36	517.000
435.74	510.000
436.11	517.000
436.49	524.000
436.87	530.000
437.25	522.000
437.62	519.000
438.00	524.000
438.38	526.000
438.75	528.000
439.13	520.000
439.51	530.000
439.88	534.000
440.26	528.000
440.64	528.000
441.01	524.000
441.39	530.000
441.76	524.000
442.14	535.000
442.52	542.000
442.89	528.000
443.27	527.000
443.64	525.000
444.02	543.000
444.40	535.000
444.77	543.000
445.15	550.000
445.52	535.000
445.90	540.000
446.28	535.000
446.65	532.000
447.03	562.000
447.40	560.000
447.78	538.000
448.15	546.000
448.53	547.000
448.90	543.000
449.28	540.000
449.65	546.000
450.03	541.000
450.40	547.000
450.78	554.000
451.15	560.000
451.53	541.000
451.90	549.000
452.28	549.000
452.65	547.000
453.03	544.000
453.40	535.000
453.78	542.000
454.15	550.000
454.53	547.000
454.90	546.000
455.27	549.000
455.65	557.000
456.02	543.000
456.40	573.000
456.77	550.000
457.15	560.000
457.52	545.000
457.89	554.000
458.27	556.000
458.64	546.000
459.02	556.000
459.39	545.000
459.76	554.000
460.14	543.000
460.51	540.000
460.88	545.000
461.26	556.000
461.63	550.000
462.00	544.000
462.38	551.000
462.75	550.000
463.12	552.000
463.50	558.000
463.87	553.000
464.24	551.000
464.62	551.000
464.99	551.000
